,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5
1530,21.3,30.0,18.049999999999997,1012.0,71.5,0.0,15.600000000000001,7.1,15.0,19.275
1531,18.65,30.0,14.15,1013.75,77.5,0.0,11.350000000000001,4.8,14.100000000000001,19.814285714285713
1532,17.5,24.75,12.5,1017.55,62.5,0.0,16.1,4.35,14.100000000000001,13.5
1533,16.4,27.25,8.9,1022.5,36.5,0.0,15.05,2.25,9.2,11.9625
1534,17.299999999999997,25.0,10.6,1017.25,54.0,0.0,15.55,4.65,12.95,13.618749999999997
1535,16.950000000000003,26.95,12.5,1014.0999999999999,64.0,0.0,16.1,6.199999999999999,17.6,13.466666666666667
1536,15.45,18.85,13.9,1014.85,65.5,0.0,16.1,8.2,19.45,14.033333333333337
1537,26.1,34.15,14.7,1015.95,16.5,0.0,15.950000000000001,8.45,23.25,6.68
1538,17.65,19.4,16.4,1013.5999999999999,75.5,0.0,16.1,11.95,18.5,16.014285714285716
1539,22.3,26.4,18.6,1012.75,69.5,0.0,16.1,8.35,17.6,13.279999999999998
1540,21.3,26.65,18.6,1014.0999999999999,72.5,0.0,15.75,8.899999999999999,21.2,13.36
1541,24.1,31.1,20.3,1007.5999999999999,66.5,0.0,15.0,7.1,22.1,15.079999999999998
1542,20.9,25.3,18.15,1013.95,78.0,0.0,10.600000000000001,4.800000000000001,15.0,21.0
1543,16.2,20.25,12.8,1016.6,73.0,12.445,16.0,5.2,17.65,10.610000000000001
1544,13.600000000000001,17.799999999999997,9.45,1018.25,71.0,23.875,16.0,5.35,15.8,8.842857142857142
1545,18.2,28.05,7.8,1024.35,22.0,0.0,16.1,3.6,14.8,7.96923076923077
1546,16.75,24.45,10.3,1016.2,60.5,0.0,15.0,3.0,12.05,19.111111111111114
1547,15.8,20.549999999999997,11.399999999999999,1016.75,71.0,0.0,14.0,4.9,17.65,14.437499999999998
1548,16.25,22.2,12.35,1016.5999999999999,67.0,0.0,15.75,7.25,18.5,12.175
1549,27.15,36.400000000000006,17.5,1016.25,15.5,0.0,16.0,7.7,25.0,6.355555555555554
1550,18.6,22.799999999999997,15.85,1011.7,70.0,0.0,15.850000000000001,8.05,19.45,21.160000000000004
1551,22.45,26.4,19.4,1013.3,71.0,0.0,15.5,5.550000000000001,13.850000000000001,17.7
1552,21.45,26.35,18.6,1013.8,72.0,0.0,14.15,7.800000000000001,18.6,14.36
1553,26.05,33.05,20.6,1006.0999999999999,59.5,0.0,15.5,5.95,18.6,13.922222222222224
1554,20.3,24.75,18.15,1014.65,77.0,0.0,11.95,6.25,13.850000000000001,18.455555555555556
1555,17.950000000000003,21.700000000000003,12.8,1015.9,79.0,0.0,13.350000000000001,4.45,14.899999999999999,14.98
1556,13.25,18.049999999999997,8.600000000000001,1019.3,60.0,0.0,16.1,4.8999999999999995,13.8,11.671428571428569
1557,18.85,28.85,9.45,1022.4000000000001,21.5,0.0,16.1,2.6,10.95,10.088888888888889
1558,16.85,24.450000000000003,10.3,1015.2,64.0,0.0,14.1,3.0500000000000003,11.850000000000001,26.61111111111111
1559,17.35,24.7,11.399999999999999,1020.15,67.0,0.0,14.149999999999999,5.3500000000000005,15.8,11.783333333333333
1560,16.7,22.2,12.35,1014.55,69.0,0.0,11.899999999999999,6.4,15.0,16.457142857142856
1561,28.95,37.5,17.75,1014.7,14.0,0.0,16.1,9.25,24.1,7.76
1562,19.15,23.049999999999997,15.85,1010.65,70.0,0.0,15.350000000000001,8.45,19.45,21.32
1563,22.5,25.85,20.3,1015.8,72.0,0.0,13.3,7.3,17.6,16.375
1564,21.549999999999997,27.5,17.1,1014.05,70.5,0.0,13.5,8.8,18.6,11.3875
1565,26.6,33.05,21.7,1007.35,57.5,0.0,15.75,6.3,21.45,14.8
1566,20.3,24.450000000000003,17.2,1014.25,65.5,0.0,16.1,7.3,19.4,9.4
1567,17.4,20.85,13.95,1016.5,79.5,0.0,14.399999999999999,4.85,18.55,12.12
1568,13.100000000000001,18.35,8.600000000000001,1017.3,66.0,0.0,16.1,3.0500000000000003,11.2,15.783333333333333
1569,16.15,28.6,9.15,1017.75,38.0,0.0,15.3,3.05,18.3,16.8125
1570,14.7,18.6,12.5,1015.15,78.5,0.0,11.6,6.55,16.75,19.688235294117646
1571,17.5,23.6,13.600000000000001,1014.5,67.5,0.0,14.7,6.65,16.75,13.657142857142857
1572,17.25,20.85,13.95,1014.25,70.0,0.0,14.8,7.1,20.4,15.983333333333333
1573,19.35,23.049999999999997,17.2,1012.15,64.5,0.0,16.1,8.25,19.45,15.66
1574,19.25,23.6,15.55,1013.4000000000001,69.5,0.0,15.45,8.6,15.8,16.462500000000002
1575,20.65,25.0,18.35,1014.2,73.0,0.0,16.1,8.899999999999999,18.5,8.216666666666667
1576,22.25,27.8,18.6,1010.85,68.5,0.0,16.1,8.15,16.75,13.4
1577,22.0,26.1,19.2,1011.05,70.5,0.0,16.1,9.25,24.05,9.9
1578,19.700000000000003,24.200000000000003,15.850000000000001,1011.35,74.0,0.0,16.1,5.65,15.850000000000001,13.559999999999999
1579,16.9,24.7,11.649999999999999,1019.65,50.0,0.0,16.1,4.95,16.65,9.912500000000001
1580,13.350000000000001,18.049999999999997,9.15,1022.55,73.0,0.0,16.1,3.5,12.05,13.575000000000001
1581,15.8,26.4,8.850000000000001,1019.05,42.5,0.0,14.8,2.35,13.0,17.071428571428577
1582,16.6,26.700000000000003,10.3,1014.6,62.0,0.0,13.0,6.85,22.3,16.07
1583,16.75,23.6,13.350000000000001,1016.15,73.5,0.0,14.25,5.35,19.4,16.271428571428572
1584,17.549999999999997,22.25,13.9,1016.8,73.5,0.0,14.4,6.1499999999999995,16.75,15.187499999999998
1585,17.549999999999997,22.75,14.45,1014.15,62.0,0.0,16.1,11.65,25.85,7.033333333333334
1586,20.1,25.0,15.85,1012.5999999999999,70.0,0.0,15.05,6.199999999999999,16.65,21.21666666666667
1587,21.15,25.549999999999997,18.9,1014.8,71.0,0.0,16.0,6.65,18.5,11.35
1588,22.4,27.25,20.3,1011.95,63.5,0.0,16.1,8.25,20.4,13.079999999999998
1589,21.3,26.4,18.9,1012.2,73.5,0.0,16.1,6.300000000000001,17.65,10.7625
1590,20.3,24.450000000000003,16.15,1012.0,77.5,0.0,15.2,6.6000000000000005,19.450000000000003,14.050000000000002
1591,16.299999999999997,22.200000000000003,11.7,1018.5,69.0,0.0,15.9,6.3999999999999995,15.850000000000001,11.700000000000001
1592,13.7,18.049999999999997,9.7,1021.25,74.5,0.0,16.1,3.9000000000000004,11.850000000000001,22.712500000000002
1593,16.950000000000003,26.4,8.850000000000001,1019.95,39.0,0.0,15.600000000000001,4.35,12.95,13.742857142857144
1594,18.65,26.700000000000003,10.3,1014.35,43.0,0.0,15.950000000000001,5.45,13.850000000000001,13.49
1595,15.75,21.4,13.350000000000001,1014.9000000000001,68.5,0.0,15.55,6.6000000000000005,17.7,12.899999999999997
1596,17.45,22.5,13.9,1016.7,74.5,0.0,11.399999999999999,5.75,17.6,18.116666666666667
1597,17.45,21.4,13.9,1014.45,63.5,0.0,16.1,11.2,25.05,10.040000000000001
1598,20.65,25.549999999999997,16.7,1011.2,72.0,0.0,14.6,6.6,15.8,19.266666666666666
1599,21.549999999999997,25.799999999999997,18.6,1015.95,71.0,0.0,16.1,10.8,24.1,8.625
1600,21.55,26.4,18.65,1013.0,70.5,0.0,16.1,9.75,20.4,10.475
1601,21.15,25.55,18.05,1013.7,72.5,0.0,16.1,6.65,18.6,10.660000000000002
1602,20.3,24.700000000000003,17.2,1012.0,76.5,0.0,14.1,6.3999999999999995,16.65,16.360000000000003
1603,17.299999999999997,21.700000000000003,11.7,1014.55,65.5,0.0,16.1,8.700000000000001,15.850000000000001,8.04
1604,14.45,19.15,10.0,1019.9,74.0,0.0,12.15,4.55,10.100000000000001,27.04285714285714
1605,17.799999999999997,24.45,13.05,1021.85,58.0,0.0,15.350000000000001,4.3500000000000005,12.95,14.177777777777777
1606,15.850000000000001,21.1,11.399999999999999,1015.55,69.5,0.0,13.1,6.1000000000000005,15.8,18.012500000000003
1607,15.8,18.6,14.7,1015.95,74.5,0.0,13.45,7.25,16.75,19.283333333333335
1608,17.75,24.450000000000003,13.05,1012.5,65.5,0.0,15.9,8.55,19.45,12.133333333333333
1609,19.1,23.049999999999997,16.4,1013.95,70.5,0.0,16.1,6.85,17.65,13.8
1610,20.1,24.450000000000003,17.6,1012.15,75.5,0.0,12.6,7.05,16.75,20.650000000000002
1611,24.200000000000003,31.099999999999998,18.85,1010.25,63.5,0.0,15.600000000000001,8.6,16.75,14.0
1612,20.85,26.35,17.8,1011.75,73.0,0.0,16.1,7.95,18.6,10.620000000000001
1613,23.0,28.35,17.25,1011.7,63.5,0.0,16.1,7.1,18.6,9.14
1614,20.7,28.9,15.3,1015.5,72.0,0.0,15.3,6.5,17.7,11.98
1615,18.5,26.4,11.95,1026.05,21.0,0.0,16.1,4.8,13.8,6.371428571428572
1616,15.6,23.35,11.95,1010.3,43.0,0.0,15.950000000000001,13.149999999999999,27.65,5.173333333333334
1617,15.35,24.45,11.399999999999999,1019.5999999999999,66.0,0.0,14.1,4.35,13.850000000000001,17.105882352941173
1618,15.850000000000001,20.549999999999997,13.05,1017.15,68.5,0.0,15.850000000000001,6.85,13.850000000000001,9.411111111111111
1619,15.6,18.9,13.350000000000001,1013.45,70.0,0.25,15.7,15.45,32.6,6.599999999999999
1620,15.2,21.4,11.1,1010.65,60.0,1.905,15.8,20.0,30.6,5.075000000000001
1621,19.65,24.450000000000003,16.55,1013.7,71.5,0.0,13.85,7.25,17.6,15.085714285714287
1622,20.4,23.85,17.75,1011.8,75.0,0.0,14.5,6.550000000000001,15.8,20.2
1623,22.35,27.5,19.0,1013.15,74.5,0.0,12.0,7.55,18.5,18.520000000000003
1624,21.55,26.95,17.8,1013.7,67.5,0.0,15.850000000000001,7.65,19.45,13.34
1625,21.85,27.5,18.6,1011.2,71.5,0.0,16.1,7.35,21.4,8.414285714285715
1626,19.75,25.549999999999997,15.850000000000001,1014.85,74.5,0.0,15.75,7.05,17.65,9.48
1627,18.549999999999997,27.75,11.649999999999999,1023.45,28.5,0.0,16.1,4.45,12.95,12.08
1628,11.95,18.05,6.15,1015.1,27.0,0.0,16.1,7.95,22.95,6.785714285714286
1629,15.55,19.75,11.399999999999999,1017.55,74.5,0.0,13.5,5.45,17.65,16.009999999999998
1630,16.6,20.549999999999997,13.600000000000001,1015.5,73.0,21.46,12.9,8.149999999999999,18.5,5.300000000000001
1631,15.1,19.75,11.149999999999999,1015.75,66.0,0.0,16.1,13.25,26.75,7.171428571428572
1632,15.75,20.549999999999997,10.85,1014.85,59.5,0.0,16.1,12.7,31.5,8.6
1633,20.2,25.0,16.65,1014.15,74.0,0.0,11.3,7.55,17.65,19.3
1634,21.0,25.0,18.35,1010.8,70.0,0.0,16.1,8.25,17.6,14.966666666666667
1635,21.950000000000003,27.2,18.85,1014.7,74.5,0.0,15.700000000000001,7.75,15.850000000000001,15.52
1636,23.65,30.549999999999997,18.3,1015.3,60.0,0.0,15.5,6.1,19.45,12.71111111111111
1637,20.3,25.25,17.1,1010.8,68.5,0.0,16.1,8.35,20.4,11.319999999999999
1638,19.3,25.0,15.55,1012.1,72.0,0.0,16.1,5.8,15.0,12.88
1639,20.75,30.85,11.95,1018.85,24.0,0.0,16.1,5.550000000000001,12.95,8.82
1640,10.75,16.95,4.15,1023.6,33.0,0.0,16.1,5.199999999999999,12.95,9.283333333333333
1641,14.7,17.5,12.35,1012.85,71.0,0.0,15.4,9.549999999999999,18.6,5.790000000000001
1642,15.15,20.799999999999997,11.399999999999999,1016.2,65.0,0.0,16.1,11.600000000000001,27.85,6.81
1643,20.05,25.0,15.850000000000001,1011.5999999999999,65.5,0.0,14.45,6.55,17.65,20.799999999999997
1644,22.75,30.0,19.4,1012.7,70.0,0.0,15.700000000000001,6.95,19.45,15.899999999999997
1645,23.6,28.9,18.6,1008.45,71.5,0.0,15.2,7.1,16.65,15.1
1646,18.799999999999997,25.549999999999997,15.850000000000001,1013.8,79.0,0.0,15.5,4.55,16.75,13.84
1647,9.05,10.0,8.05,1013.3499999999999,67.0,5.335,13.350000000000001,14.45,20.35,12.192857142857145
1826,8.5,14.45,2.5,1018.8499999999999,36.5,0.0,16.1,6.6,19.45,34.075
1827,15.45,22.75,9.7,1016.5,72.5,0.0,15.05,4.45,15.8,14.88888888888889
1828,13.5,17.75,10.85,1012.6,70.0,1.52,15.7,8.8,16.8,3.688888888888889
1829,17.25,21.65,13.350000000000001,1014.7,72.5,0.0,14.95,6.300000000000001,18.55,13.7
1830,18.4,26.4,13.350000000000001,1011.25,71.0,0.0,11.1,9.4,20.4,13.1
1831,17.15,21.65,14.15,1014.85,77.0,0.0,13.149999999999999,8.15,19.45,16.944444444444443
1832,22.9,30.549999999999997,18.85,1011.45,68.0,0.0,15.850000000000001,7.95,18.6,14.299999999999999
1833,22.0,26.4,19.2,1014.0,77.0,0.0,13.55,8.700000000000001,19.450000000000003,12.979999999999999
1834,22.85,28.299999999999997,20.3,1012.15,67.5,0.0,16.0,8.4,18.5,11.9125
1835,23.799999999999997,29.75,19.15,1010.8,63.5,0.0,16.0,6.300000000000001,19.45,11.222222222222221
1836,21.1,30.549999999999997,15.3,1016.15,58.0,0.0,16.0,4.3500000000000005,15.0,13.725
1837,14.15,21.95,7.5,1019.2,33.5,0.0,16.1,5.9,14.100000000000001,13.000000000000002
1838,9.05,15.0,2.5,1020.25,61.5,0.0,16.0,3.4000000000000004,12.100000000000001,22.924999999999997
1839,16.25,23.35,9.7,1018.05,62.5,0.0,15.1,3.9000000000000004,13.850000000000001,16.264285714285716
1840,12.15,17.75,8.850000000000001,1012.8499999999999,74.5,13.969999999999999,15.05,5.75,14.7,5.011111111111111
1841,16.65,22.5,11.95,1014.45,59.5,0.0,15.950000000000001,8.15,22.35,12.355555555555554
1842,18.5,25.549999999999997,13.350000000000001,1010.9000000000001,65.5,0.0,15.05,8.15,23.25,13.966666666666667
1843,18.0,22.5,14.75,1015.05,75.0,0.0,15.700000000000001,7.8,17.65,8.773333333333333
1844,21.700000000000003,26.65,18.85,1014.05,73.5,0.0,16.1,7.85,17.65,10.686666666666664
1845,22.35,26.95,19.15,1012.05,75.5,0.0,15.2,6.4,17.6,14.58888888888889
1846,22.0,26.950000000000003,20.3,1013.65,69.0,0.0,16.1,7.3,16.75,11.566666666666666
1847,22.85,28.9,19.45,1011.85,67.5,0.0,16.1,10.65,22.1,8.666666666666668
1848,19.8,28.35,15.3,1011.65,77.0,0.0,14.6,7.05,23.25,7.55625
1849,16.55,26.700000000000003,9.45,1019.7,28.0,0.0,16.1,5.9,12.95,7.975
1850,10.0,16.1,3.5999999999999996,1021.8499999999999,67.0,0.0,15.850000000000001,5.0,13.850000000000001,24.214285714285715
1851,15.3,22.8,10.3,1017.3,79.5,0.0,7.550000000000001,3.9000000000000004,12.95,32.337500000000006
1852,13.05,18.299999999999997,8.600000000000001,1013.95,64.0,3.175,15.850000000000001,7.5,18.6,6.675000000000001
1853,19.25,29.15,11.95,1016.3,37.5,0.0,16.1,7.2,19.45,9.950000000000001
1854,17.1,23.35,14.15,1011.75,69.0,0.0,14.65,8.8,20.55,13.06
1855,17.95,22.5,15.3,1013.4000000000001,76.5,0.0,15.2,7.8,18.5,10.366666666666667
1856,20.049999999999997,26.1,17.25,1013.6500000000001,79.5,0.0,15.1,8.450000000000001,21.3,11.088888888888889
1857,22.5,26.95,19.15,1011.3,73.5,0.0,15.45,6.35,15.649999999999999,14.355555555555554
1858,21.25,25.25,18.95,1012.35,66.5,0.0,15.950000000000001,7.5,16.65,9.077777777777778
1859,22.549999999999997,28.049999999999997,18.3,1005.45,68.5,0.0,16.0,6.8500000000000005,15.8,9.794444444444444
1860,16.05,22.799999999999997,11.95,1009.55,61.5,0.38,16.1,10.25,27.75,4.9875
1861,18.6,23.9,13.35,1017.8,25.5,0.0,16.1,5.55,15.0,9.242857142857142
1862,18.95,28.85,11.7,1019.4,31.0,0.0,16.1,5.1000000000000005,15.0,9.585714285714285
1863,15.25,18.85,12.8,1019.6500000000001,83.0,0.0,12.5,7.949999999999999,12.05,22.58888888888889
1864,20.35,29.15,9.7,1015.5,25.5,0.0,16.1,4.45,14.899999999999999,10.68235294117647
1865,14.0,18.85,10.3,1016.15,55.5,0.0,16.1,8.35,15.8,6.383333333333334
1866,15.3,18.299999999999997,13.15,1011.0999999999999,67.5,0.0,15.950000000000001,9.9,19.45,10.325000000000001
1867,17.25,20.0,15.55,1011.7,76.5,0.0,16.1,14.149999999999999,18.6,10.022222222222222
1868,19.299999999999997,23.6,17.5,1015.0,79.0,0.0,13.2,6.0,14.899999999999999,13.5
1869,21.75,27.2,18.95,1011.5999999999999,71.5,0.0,15.75,7.95,17.65,10.615384615384617
1870,24.6,31.35,18.05,1011.4000000000001,61.0,0.0,16.0,7.25,17.6,10.722222222222223
1871,21.9,26.95,16.95,1016.9000000000001,67.5,0.0,15.950000000000001,6.5,20.25,12.033333333333333
1872,18.299999999999997,26.7,10.85,1017.75,30.5,0.0,16.1,4.05,20.35,9.075000000000001
1873,17.6,25.55,13.600000000000001,1020.4,32.0,0.0,16.1,3.05,10.3,10.6625
1874,16.0,27.75,10.6,1017.35,56.0,0.0,15.75,3.8,17.700000000000003,19.02857142857143
1875,18.049999999999997,23.35,11.399999999999999,1020.0999999999999,79.0,0.255,12.7,4.3500000000000005,16.75,9.753333333333334
1876,18.1,29.15,11.149999999999999,1015.15,49.0,0.0,16.1,5.8999999999999995,16.75,13.533333333333333
1877,13.95,19.700000000000003,9.15,1017.0,65.0,2.92,15.350000000000001,9.7,25.95,6.475
1878,13.399999999999999,17.75,9.7,1012.7,72.0,5.205,15.0,9.15,20.25,8.799999999999999
1879,19.05,25.0,15.3,1010.55,77.5,0.0,13.3,7.5,18.6,13.728571428571428
1880,20.049999999999997,23.6,18.05,1011.7,75.0,0.0,16.0,7.15,16.65,9.126666666666667
1881,21.25,26.1,18.9,1013.0,67.5,0.0,16.1,7.95,17.65,12.162500000000001
1882,26.299999999999997,32.75,20.3,1009.8,54.0,0.0,16.1,6.45,19.45,11.600000000000001
1883,22.95,29.75,17.8,1015.45,70.5,0.0,15.950000000000001,4.35,16.75,16.0
1884,18.15,26.7,11.1,1015.15,34.5,0.0,16.1,6.85,17.65,9.294117647058824
1885,18.6,27.5,12.2,1017.0999999999999,40.5,0.0,15.600000000000001,4.35,12.95,11.75625
1886,16.55,22.799999999999997,10.6,1015.95,69.5,0.0,13.9,2.15,13.0,26.972727272727273
1887,16.85,23.35,13.850000000000001,1019.5999999999999,83.5,0.0,8.6,8.700000000000001,22.35,7.877777777777776
1888,16.0,23.65,11.149999999999999,1014.55,76.5,0.0,11.45,5.2,15.8,20.65555555555556
1889,16.35,22.5,9.15,1014.55,50.0,0.0,16.1,8.05,25.0,7.084615384615385
1890,15.25,19.200000000000003,9.7,1017.4,73.0,2.41,15.3,7.15,17.6,12.092857142857145
1891,20.1,28.6,15.3,1010.05,74.0,0.0,12.1,9.8,19.4,11.244444444444445
1892,20.1,23.6,17.5,1011.35,70.5,0.0,16.1,9.350000000000001,18.6,9.911111111111111
1893,20.25,25.25,17.5,1013.75,73.5,0.0,15.950000000000001,8.05,17.65,11.8
1894,26.65,30.549999999999997,23.9,1008.45,50.5,0.0,16.1,7.0,14.75,12.729411764705882
1895,26.35,35.55,18.85,1012.3,52.0,0.0,16.0,4.75,16.65,11.11764705882353
1896,16.950000000000003,24.450000000000003,11.649999999999999,1014.5,66.0,0.0,16.0,7.9,26.85,9.700000000000001
1897,17.75,27.5,12.2,1016.4000000000001,59.0,0.0,14.2,3.8000000000000003,10.95,18.22857142857143
1898,14.9,18.6,11.7,1018.9,81.5,0.0,9.3,3.9000000000000004,12.95,27.300000000000004
1899,21.450000000000003,30.0,13.3,1017.0,23.0,0.0,16.1,6.199999999999999,16.65,8.5125
1900,23.4,30.8,12.75,1016.05,33.0,0.0,16.1,4.35,15.0,7.31875
1901,17.450000000000003,23.05,13.05,1016.85,77.0,0.0,13.149999999999999,6.15,19.45,14.166666666666664
1902,16.6,21.65,13.350000000000001,1013.55,65.0,0.0,16.1,9.7,20.25,12.266666666666666
1903,18.35,21.4,16.65,1009.9000000000001,82.5,0.0,13.850000000000001,5.95,12.95,10.057142857142859
1904,21.85,26.4,17.25,1013.95,67.0,0.0,16.1,8.55,21.4,9.522222222222222
1905,24.200000000000003,30.0,17.5,1012.8,60.5,0.0,16.0,6.5,19.4,9.914285714285713
1906,25.85,31.95,22.5,1010.5,61.5,0.0,16.1,6.95,21.2,10.100000000000001
1907,28.55,33.349999999999994,22.8,1014.55,49.0,0.0,16.1,6.949999999999999,18.6,10.244444444444444
1908,17.45,26.700000000000003,9.7,1014.85,26.0,0.0,16.1,4.65,15.8,9.633333333333333
1909,13.899999999999999,20.3,8.600000000000001,1017.8499999999999,41.0,0.0,16.1,7.2,16.75,9.15
1910,14.649999999999999,21.700000000000003,8.3,1019.8499999999999,60.0,0.0,15.55,3.5,16.65,12.042857142857143
1911,20.4,30.0,13.3,1016.5,32.5,0.0,16.1,4.3500000000000005,15.850000000000001,8.507692307692308
1912,24.0,33.05,15.850000000000001,1016.45,28.5,0.0,16.1,6.1,15.8,7.487500000000001
1913,16.6,23.35,14.15,1017.7,74.5,0.0,13.05,8.55,27.7,14.222222222222221
1914,15.2,20.0,13.05,1012.45,70.5,0.0,15.3,7.9,19.4,6.699999999999999
1915,18.799999999999997,23.6,16.95,1009.05,80.0,0.0,12.95,6.25,17.65,11.416666666666666
1916,20.95,26.4,17.8,1011.5999999999999,72.0,0.0,15.600000000000001,7.4,22.35,9.613333333333335
1917,24.700000000000003,30.0,20.0,1012.35,58.0,0.0,15.950000000000001,7.050000000000001,19.45,11.544444444444444
1918,23.85,29.75,21.35,1008.85,73.0,0.0,15.75,7.25,20.25,9.766666666666667
1919,24.65,30.0,22.1,1014.95,79.0,0.0,14.25,6.5,17.65,10.555555555555555
1920,17.5,26.700000000000003,10.3,1013.85,33.5,0.0,16.1,5.2,12.95,11.861111111111109
1921,12.3,18.9,8.600000000000001,1014.05,50.0,3.5549999999999997,15.15,14.549999999999999,29.5,3.2066666666666666
1922,15.8,23.6,8.3,1022.6500000000001,43.0,0.0,16.1,5.1,12.95,6.6499999999999995
1923,18.15,28.9,11.95,1015.0999999999999,46.0,0.0,16.1,5.65,16.75,14.711111111111109
1924,24.700000000000003,33.05,17.25,1015.9000000000001,27.5,0.0,16.1,5.75,18.5,9.175
1925,18.4,25.299999999999997,13.600000000000001,1014.15,51.0,0.0,15.850000000000001,7.5,20.55,10.76
1926,14.35,18.6,11.85,1011.3,75.0,11.18,15.1,7.75,27.05,5.992857142857143
1927,18.7,23.9,16.65,1009.75,82.5,0.0,10.7,7.4,18.5,15.9
1928,21.1,26.4,17.8,1011.85,69.5,0.0,16.0,7.4,16.8,12.422222222222222
1929,25.299999999999997,31.4,20.3,1011.5999999999999,59.0,0.0,16.1,6.3,19.45,12.933333333333332
1930,23.4,25.55,21.05,1009.9,80.0,21.845,13.100000000000001,9.45,22.1,4.6625000000000005
1931,23.4,28.9,21.95,1013.0999999999999,80.5,0.0,16.1,8.7,15.8,7.7666666666666675
1932,15.75,24.75,10.6,1012.35,61.0,0.0,15.15,7.5,29.45,11.744444444444445
1933,11.2,15.850000000000001,6.15,1015.6,34.0,0.0,16.1,10.2,21.3,7.95
1934,14.75,21.95,10.0,1020.4,74.0,0.0,11.350000000000001,2.5,10.95,29.142857142857142
1935,15.95,21.65,13.05,1018.6500000000001,79.5,0.0,6.8,5.2,12.95,37.3111111111111
1936,17.85,23.299999999999997,15.3,1015.1,73.0,0.0,15.25,5.85,18.6,14.752941176470587
1937,16.7,24.7,12.8,1013.75,73.0,0.0,14.2,7.7,19.45,16.58888888888889
1938,16.6,20.85,12.75,1017.25,67.5,0.0,16.1,8.9,20.55,9.0
1939,19.1,24.450000000000003,14.7,1011.45,78.0,0.0,9.8,6.65,17.6,19.5375
1940,24.75,31.65,18.05,1014.55,70.5,8.635000000000002,15.2,7.05,20.3,9.457142857142857
1941,21.75,26.95,19.5,1012.3,74.0,0.0,14.5,8.1,17.6,15.883333333333333
1942,24.1,30.549999999999997,18.3,1008.15,65.5,0.0,16.1,5.6499999999999995,16.75,12.655555555555559
1943,21.25,25.25,18.3,1012.95,72.0,0.255,16.1,7.6000000000000005,19.45,8.622222222222224
1944,18.1,28.9,9.15,1014.8,41.0,0.0,16.1,4.15,14.100000000000001,11.637500000000001
1945,13.25,21.95,7.75,1014.5,59.0,0.0,16.0,6.05,13.850000000000001,15.5375
1946,13.5,20.549999999999997,10.0,1016.6,90.5,0.0,3.95,3.25,12.95,42.199999999999996
1947,15.75,20.25,13.600000000000001,1015.75,76.0,0.0,8.25,5.75,13.850000000000001,28.446666666666665
1948,18.0,23.35,14.45,1016.9000000000001,77.0,0.0,10.3,6.8,19.4,22.6875
1949,15.649999999999999,21.1,13.05,1012.0,74.0,0.0,14.55,8.15,18.6,14.577777777777776
1950,16.55,21.4,12.75,1014.5999999999999,70.0,0.0,16.1,7.65,16.75,9.666666666666666
1951,21.1,27.2,14.7,1009.75,70.5,0.0,14.0,6.5,15.0,15.692307692307692
1952,25.200000000000003,31.65,22.2,1015.95,71.0,0.635,16.0,8.35,17.6,6.458333333333335
1953,21.75,26.4,19.15,1011.35,71.5,0.0,15.600000000000001,8.25,15.8,17.5
1954,26.35,33.9,20.85,1008.65,53.5,0.0,16.1,6.3,20.35,11.833333333333336
1955,21.05,25.85,17.25,1010.95,65.5,0.0,16.1,6.3,18.5,8.78888888888889
1956,19.35,28.9,11.149999999999999,1013.0999999999999,35.5,0.0,16.0,3.6500000000000004,10.95,11.11176470588235
1957,11.75,17.5,7.5,1018.8,74.0,7.87,14.0,4.05,12.05,10.458823529411765
1958,15.0,19.45,11.7,1015.05,75.5,0.0,6.25,3.3499999999999996,12.05,34.323076923076925
1959,15.850000000000001,19.700000000000003,13.600000000000001,1014.0,71.0,0.0,13.7,6.0,15.8,16.177777777777777
1960,17.8,23.35,14.45,1018.55,77.5,0.0,11.55,7.1,17.6,19.3875
1961,15.899999999999999,19.700000000000003,13.05,1012.5999999999999,65.0,0.0,16.1,7.05,14.899999999999999,10.22
1962,16.35,21.1,13.9,1014.05,70.0,0.0,16.1,6.699999999999999,16.75,7.628571428571429
1963,21.15,27.2,16.65,1012.0999999999999,74.5,0.0,13.2,7.1,17.6,18.22857142857143
1964,22.450000000000003,29.15,19.15,1013.45,83.0,0.0,12.350000000000001,7.25,15.850000000000001,7.3
1965,21.450000000000003,26.1,19.15,1011.05,74.0,0.0,14.75,7.3,15.850000000000001,20.287499999999998
1966,26.200000000000003,34.2,21.65,1007.0,57.0,0.0,15.850000000000001,8.4,19.45,12.623529411764705
1967,22.0,27.5,16.95,1010.8,64.5,0.0,16.1,7.45,18.5,8.481250000000001
1968,21.4,31.15,12.8,1013.9,32.0,0.0,15.9,3.1500000000000004,10.100000000000001,9.871428571428572
1969,11.55,16.4,6.7,1021.65,64.0,0.0,16.1,5.1,12.95,16.4875
1970,18.0,27.5,8.9,1016.15,31.0,0.0,16.1,1.9,12.05,9.357142857142858
1971,15.4,22.75,7.5,1021.1,55.5,0.0,16.1,6.3,20.55,10.666666666666666
1972,19.85,26.65,13.3,1016.35,54.5,0.0,16.1,8.6,24.200000000000003,8.882352941176473
1973,15.4,18.6,13.3,1015.15,75.5,0.0,15.700000000000001,9.899999999999999,25.95,8.455555555555556
1974,16.5,20.35,13.95,1014.75,75.0,0.0,15.4,5.75,14.100000000000001,12.122222222222224
1975,20.5,26.35,16.95,1013.05,71.0,0.0,15.55,7.3999999999999995,18.5,18.25
